city,city_query,country,income_level,region,hemisphere,image_name,sat_image_name,tile_x,tile_y,patch_lon,patch_lat,min_lon,min_lat,max_lon,max_lat,patch_area_km2,indicator_column,indicator_value,indicator_value_log1p,indicator_value_raw,indicator_value_city_pct,city_split,indicator_split,split
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5475_8517.png,5475_8517.png,8517,5475,7.152099600364339,51.13110730071049,7.14111328125,51.12421275782688,7.1630859375,51.13800148806256,2.358504379059476,population_count,0.4907597535934291,6.65666628512331,,0.4907597535934291,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9709_5267.png,9709_5267.png,5267,9709,-64.25903321453595,-31.60660941637792,-64.27001953125,-31.61596593647608,-64.248046875,-31.597252561706654,4.324475557034254,population_count,0.0333333333333333,0.0,,0.0333333333333333,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9490_15154.png,9490_15154.png,15154,9490,152.9846191404733,-27.4205378748678,152.9736328125,-27.43028973886259,152.99560546875,-27.410785702577023,4.692030882515818,nighttime_light_intensity,0.9325997248968364,3.2663267515367083,,0.9325997248968364,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9884_5519.png,9884_5519.png,5519,9884,-58.721923842604845,-34.822822408288395,-58.73291015625,-34.83184114982866,-58.7109375,-34.81380331711314,4.021705161230506,food_accessibility,0.1431623931623931,0.1234687585783196,0.1314146569875334,0.1431623931623931,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9721_13482.png,9721_13482.png,13482,9721,116.24633788382808,-31.830898759376662,116.2353515625,-31.84023266790936,116.25732421875,-31.82156451492073,4.302827817286356,population_count,0.3956043956043956,4.806432235668555,,0.3956043956043956,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5375_8090.png,5375_8090.png,8090,5375,-2.2302246058423845,52.489470052071134,-2.2412109375,52.48278022207821,-2.21923828125,52.4961595310971,2.2204490636287293,nighttime_light_intensity,0.0445930880713489,0.0580839044823721,,0.0445930880713489,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6689_11516.png,6689_11516.png,11516,6689,73.048095685325,31.325486375082487,73.037109375,31.31610138349563,73.05908203125,31.3348710339506,4.352441031715007,population_count,0.775609756097561,9.450665495143587,,0.775609756097561,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6664_11556.png,6664_11556.png,11556,6664,73.92700194344008,31.793554903418546,73.916015625,31.78421688448737,73.93798828125,31.80289258670676,4.3068307926341935,nighttime_light_intensity,0.1180904522613065,0.8153950329099529,,0.1180904522613065,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6552_3092.png,6552_3092.png,3092,6552,-112.04956055590937,33.86129279907723,-112.060546875,33.8521697014074,-112.03857421875,33.87041555094183,4.112576712791495,digital_modernization_tmi,0.1337999176615891,0.1337999176615891,1.3673045502548924,0.1337999176615891,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9892_5508.png,9892_5508.png,5508,9892,-58.963623063328406,-34.966998587067934,-58.974609375,-34.97600151317588,-58.95263671875,-34.95799531086791,4.008464978187874,digital_modernization_tmi,0.7628205128205128,0.7628205128205128,1.0475619034271804,0.7628205128205128,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4768_8681.png,4768_8681.png,8681,4768,10.755615239826636,59.88342454172848,10.74462890625,59.87791187483114,10.7666015625,59.88893689676584,1.510432134644064,population_count,0.9210526315789472,7.300695010996312,,0.9210526315789472,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5419_9143.png,5419_9143.png,9143,5419,20.906982421436453,51.89683354815032,20.89599609375,51.89005393521691,20.91796875,51.90361280788356,2.279992452283952,food_accessibility,0.3402426693629929,1.229941095606915,2.4210280167754847,0.3402426693629929,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5687_8725.png,5687_8725.png,8725,5687,11.722412124418115,48.114766289821205,11.71142578125,48.10743118848039,11.7333984375,48.122101028190805,2.6692890461461545,digital_total_cell_intensity,0.7369402985074627,6.472987197074749,646.4147968732736,0.7369402985074627,seen_city,train_indicator,train
Niigata,Niigata,Japan,High income,East Asia & Pacific,north,6333_14511.png,6333_14511.png,14511,6333,138.85620115517906,37.762029555472346,138.84521484375,37.75334401310657,138.8671875,37.77071473849609,3.7331773481458654,population_count,0.3894736842105263,6.929842356937667,,0.3894736842105263,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4752_8675.png,4752_8675.png,8675,4752,10.623779301863877,60.05935731114707,10.61279296875,60.05387385148492,10.634765625,60.064840460104506,1.494468414685381,education_accessibility,0.169078947368421,0.2511274267515603,0.2854738776555933,0.169078947368421,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9893_5538.png,9893_5538.png,5538,9893,-58.30444337030016,-34.985002810602275,-58.3154296875,-34.99400375757576,-58.29345703125,-34.97600151317588,4.004944934403424,nighttime_light_intensity,0.2186609686609686,1.1445625600440883,,0.2186609686609686,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5385_9144.png,5385_9144.png,9144,5385,20.92895507779694,52.35547337512586,20.91796875,52.34876318198808,20.93994140625,52.362183216744256,2.2337709549933504,digital_total_cell_intensity,0.7846309403437816,6.482831094018289,652.8193525886979,0.7846309403437816,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6564_3107.png,6564_3107.png,3107,6564,-111.71997070935468,33.64206219140331,-111.73095703125,33.63291573870477,-111.708984375,33.65120829920498,4.132958365985956,nighttime_light_intensity,0.3034170440510498,0.5446615759943142,,0.3034170440510498,seen_city,train_indicator,train
Luanda,Luanda,Angola,Lower middle income,Sub-Saharan Africa ,south,8605_8803.png,8605_8803.png,8803,8605,13.43627927768975,-9.04785258687063,13.42529296875,-9.058702156392131,13.447265625,-9.037002898469416,5.797342898853679,digital_total_cell_intensity,0.4016853932584269,3.632635992146751,36.81235844371451,0.4016853932584269,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6579_3124.png,6579_3124.png,3124,6579,-111.34643554989204,33.36723715385441,-111.357421875,33.35806161277886,-111.33544921875,33.37641235124678,4.158692128330159,food_accessibility,0.0518731988472622,0.0002380611629555,0.0002380895017629,0.0518731988472622,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9486_15150.png,9486_15150.png,15150,9486,152.89672851460514,-27.342494191327305,152.8857421875,-27.352252938063845,152.90771484375,-27.33273513685914,4.698597747339359,population_count,0.3617606602475928,6.180807394065274,,0.3617606602475928,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5372_8099.png,5372_8099.png,8099,5372,-2.03247069869318,52.52958966626249,-2.04345703125,52.52290594027807,-2.021484375,52.536273041459474,2.216504789564958,nighttime_light_intensity,0.9509476031215162,3.602534767955808,,0.9509476031215162,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5405_9122.png,5405_9122.png,9122,5405,20.44555663803329,52.08625699796416,20.4345703125,52.079506003796965,20.45654296875,52.09300763963823,2.260959142919756,population_count,0.2189079878665318,4.6015219008665404,,0.2189079878665318,seen_city,train_indicator,train
Niigata,Niigata,Japan,High income,East Asia & Pacific,north,6330_14519.png,6330_14519.png,14519,6330,139.03198240656988,37.814123371223154,139.02099609375,37.80544394934272,139.04296875,37.82280243352756,3.727442715055502,nighttime_light_intensity,0.7228070175438597,1.455452244384818,,0.7228070175438597,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6561_11517.png,6561_11517.png,11517,6561,73.07006834269725,33.69692237912511,73.05908203125,33.68778175843937,73.0810546875,33.706062655101206,4.13054243539404,education_accessibility,0.9478827361563518,4.212274881573311,66.50994238155822,0.9478827361563518,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5690_8921.png,5690_8921.png,8921,5690,16.029052740073553,48.0707379224589,16.01806640625,48.06339653776212,16.0400390625,48.07807894349861,2.671525581049798,education_accessibility,0.4222401289282836,1.0006356334858602,1.7200102086631923,0.4222401289282836,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6567_3110.png,6567_3110.png,3110,6567,-111.65405274004164,33.58716702596763,-111.6650390625,33.57801474614399,-111.64306640625,33.596318961132695,4.138098327640203,digital_total_cell_intensity,0.7146974063400576,4.795526000890479,119.96799432419508,0.7146974063400576,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5503_8497.png,5503_8497.png,8497,5503,6.712646473033584,50.74340740249113,6.70166015625,50.73645513701065,6.7236328125,50.75035931136964,2.398498150627036,population_count,0.3148528405201916,5.673947755475186,,0.3148528405201916,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5689_8933.png,5689_8933.png,8933,5689,16.29272461652925,48.08541823369836,16.28173828125,48.07807894349861,16.3037109375,48.09275716032736,2.67023319059389,digital_total_cell_intensity,0.8670427074939565,6.990225230289159,1084.9660410886258,0.8670427074939565,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9900_5539.png,9900_5539.png,5539,9900,-58.28247071383247,-35.11092148959917,-58.29345703125,-35.11990857099681,-58.271484375,-35.10193405724606,3.992675927261392,education_accessibility,0.0954415954415954,0.0520452446961525,0.053423403256959,0.0954415954415954,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5380_9149.png,5380_9149.png,9149,5380,21.0388183595537,52.42252262080027,21.02783203125,52.415822612378776,21.0498046875,52.42922227795512,2.2270281637576024,food_accessibility,0.4337714863498483,1.4652939074649352,3.32881532449229,0.4337714863498483,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5669_8923.png,5669_8923.png,8923,5669,16.072998052745078,48.37814512828636,16.06201171875,48.37084770238364,16.083984375,48.38544219115484,2.6398450694713813,population_count,0.0217566478646253,0.0,,0.0217566478646253,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6675_11562.png,6675_11562.png,11562,6675,74.05883788209162,31.58789416137381,74.0478515625,31.578535426473373,74.06982421875,31.597252561706654,4.325525422173594,digital_total_cell_intensity,0.0188442211055276,0.2345212118758298,0.2643032903957489,0.0188442211055276,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4753_8675.png,4753_8675.png,8675,4753,10.623779301867216,60.048388880177455,10.61279296875,60.04290359809165,10.634765625,60.05387385148492,1.4954588256977084,food_accessibility,0.4243421052631579,0.6120319711768939,0.8441749043967187,0.4243421052631579,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5393_9142.png,5393_9142.png,9142,5393,20.885009765091407,52.24798265135743,20.8740234375,52.24125614966341,20.89599609375,52.254708801130825,2.244589601362312,digital_total_cell_intensity,0.9049544994944388,7.315324401490539,1502.159344087582,0.9049544994944388,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9730_13475.png,9730_13475.png,13475,9730,116.09252928872132,-31.99875906699664,116.08154296875,-32.008075959291055,116.103515625,-31.98944183792288,4.287544595705014,digital_modernization_tmi,0.2005494505494505,0.2005494505494505,1.3163422630436097,0.2005494505494505,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6673_11574.png,6673_11574.png,11574,6673,74.32250975948737,31.625320910423763,74.3115234375,31.61596593647608,74.33349609375,31.63467554954134,4.321673113116402,nighttime_light_intensity,0.5816582914572864,1.8751820026735184,,0.5816582914572864,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5703_8941.png,5703_8941.png,8941,5703,16.46850586756768,47.879512591934926,16.45751953125,47.8721439688873,16.4794921875,47.88688085106899,2.6916756007966063,digital_modernization_tmi,0.9532634971796938,0.9532634971796938,1.1007610858909689,0.9532634971796938,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6565_3091.png,6565_3091.png,3091,6565,-112.07153321240068,33.623767687883145,-112.08251953125,33.61461929233378,-112.060546875,33.63291573870477,4.135250972706732,nighttime_light_intensity,0.7624536846438864,3.201796209524871,,0.7624536846438864,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9867_5520.png,9867_5520.png,5520,9867,-58.69995118627847,-34.51560922090127,-58.7109375,-34.52466147177173,-58.68896484375,-34.5065566216456,4.051327515765852,population_count,0.6894586894586895,9.276572697538947,,0.6894586894586895,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6581_3096.png,6581_3096.png,3096,6581,-111.96166993025724,33.33052793717029,-111.97265625,33.32134852669881,-111.95068359375,33.33970700424027,4.162883519347526,nighttime_light_intensity,0.99752984767394,4.651111039189819,,0.99752984767394,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4756_8683.png,4756_8683.png,8683,4756,10.79956055241833,60.01546171294989,10.78857421875,60.00997096118039,10.810546875,60.02095215374802,1.4985020237730815,digital_modernization_tmi,0.175328947368421,0.175328947368421,1.0889221552245592,0.175328947368421,seen_city,train_indicator,train
Daegu,Daegu,South Korea,High income,East Asia & Pacific,north,6453_14050.png,6453_14050.png,14050,6453,128.72680663837477,35.64836883513374,128.7158203125,35.63944106897394,128.73779296875,35.65729624809628,3.939037170587564,digital_modernization_tmi,0.2144026186579378,0.2144026186579378,1.8801827744822703,0.2144026186579378,seen_city,train_indicator,train
Khartoum,Khartoum,Sudan,Low income,Sub-Saharan Africa ,north,7474_9667.png,7474_9667.png,9667,7474,32.42065429012165,15.570127678985775,32.40966796875,15.559544421458092,32.431640625,15.580710739162123,5.516059396448583,digital_total_cell_intensity,0.4772727272727273,3.4087562488429817,29.227625226042605,0.4772727272727273,seen_city,train_indicator,train
